FileName,MS,TDR,ebike,equity,carMiles,carMilesR,carMiles.pers,carMilesR.pers,carMilesCycled,milesCycled.pers,milesCycled.male,milesCycled.female,milesCycled.white,milesCycled.nonwhite,milesCycled.caraccess,milesCycled.noncaraccess,METh,METhincr,MMETh,MMETh.pers,MMEThincr,CO2.Tm,CO2R.perc,CO2.pers,TripDisIncSW,TripTotalTime1,timeSaved.Total.h,timeSavedCyclists.perc,nocarTrips.people.perc,nocar.males.perc,nocar.females.perc,nocar.white.perc,nocar.nonwhite.perc,nocar.caraccess,nocar.noncaraccess,nopeople,nocyclists,newcyclists,cyclist.potential,cyclists.perc,cyclists.incr,cyclist.male.perc,cyclist.female.perc,cyclist.white.perc,cyclist.nonwhite.perc,cyclist.caraccess.perc,cyclist.noncaraccess.perc,cyclist.nssec1.perc,cyclist.nssec2.perc,cyclist.nssec3.perc,cyclist.nssec4.perc,cyclist.nssec5.perc,trips.bike.perc,trips.nssec1.perc,trips.nssec2.perc,trips.nssec3.perc,trips.nssec4.perc,trips.nssec5.perc,trips.age20.39.perc,trips.age40.59.perc,trips.age60plus.perc,nopeopleWithTrips,People.with.NoTrips,YLL.Reduction.20.39.Males,YLL.Reduction.40.59.Males,YLL.Reduction.60p.Males,YLL.Reduction.20.39.Females,YLL.Reduction.40.59.Females,YLL.Reduction.60p.Females,YLL.Reduction.20.39.All,YLL.Reduction.40.59.All,YLL.Reduction.60p.All,YLL.20.39.Males,YLL.40.59.Males,YLL.60p.Males,YLL.20.39.Females,YLL.40.59.Females,YLL.60p.Females,YLL.20.39.All,YLL.40.59.All,YLL.60p.All
baseline.csv,0,1,0,0,1643074.63,0,109.1,0,0,1.02,1.7,0.39,1.07,0.5,1.01,1.05,91729.9,0,72582.7,5,0,396.8,0,0.026335701,2047965,6315331,0,NaN,13.6,14.6,12.7,11.9,29,5.8,47.3,14502,713,0,0,4.7,0,6.9,2.8,4.9,3,4.6,5.1,5.7,3.6,4.4,3.7,5.9,1.8,1.8,1.3,2.1,1.7,2.9,2.4,1.9,1,14502,565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IIyear.MS1_TDR0.7_ebik0_eq0.csv,1,0.7,0,0,1142616.47,500458.16,75.8,33.2,7535.8,1.31,2.17,0.53,1.35,0.92,1.37,1.04,91171.5,-558.4,72227.4,5,-355.3,275.94,30.5,0.018314197,1433575,4463294.2,30867.3,88.8,13.6,14.7,12.7,12,29.2,5.8,47.5,14502,1348,665,719,8.9,89.1,12.8,5.5,9.1,7,9,8.9,9.8,7.7,8.5,8,11.7,3.1,3,2.5,3.4,3.1,4.6,4,3.4,1.7,14502,565,0.31,0.62,0.82,0.06,0.35,0.29,0.37,0.97,1.1,782.65,4593.6,3243.03,46.54,648.05,1118.35,829.19,5241.65,4361.38
IIyear.MS1_TDR0.7_ebik0_eq1.csv,1,0.7,0,1,1142747.27,500327.36,75.8,33.2,7405,1.29,1.75,0.87,1.34,0.79,1.35,1.05,91415.6,-314.3,72426.8,5,-155.9,275.97,30.5,0.018316188,1433575,4464079.1,30854.2,90,13.7,14.6,12.8,12,29.2,5.8,47.4,14502,1340,649,701,8.9,87.9,10.8,7.1,9.2,6.1,8.8,9.3,9.6,8.5,8.5,6.8,10.5,3.1,2.9,2.7,3.4,2.7,4.4,3.7,3.1,2.3,14502,565,-0.05,0.13,1.16,0.29,0.63,2.23,0.24,0.76,3.39,-128.89,431.27,4550.21,190.49,1172.86,8050.67,61.6,1604.13,12600.88
IIyear.MS1_TDR0.7_ebik1_eq0.csv,1,0.7,1,0,1139421.46,503653.17,75.6,33.4,10730.8,1.56,2.42,0.78,1.61,1.05,1.67,1.1,90384,-1345.9,71308.3,4.9,-1274.4,275.17,30.7,0.018263092,1433575,4461703.6,30893.8,81.4,13.7,14.7,12.8,12.1,29.1,5.8,47.6,14502,1368,686,719,9.1,91.9,12.9,5.6,9.3,7.2,9.1,8.9,9.9,7.7,8.7,7.6,12.3,3.6,3.4,2.8,3.9,3.7,5.4,4.6,3.8,2.1,14502,565,0.14,0.44,0.55,0.08,0.35,0.35,0.22,0.79,0.9,326.55,3089.67,2149.2,59.38,647.52,1297.93,385.93,3737.19,3447.13
IIyear.MS1_TDR0.7_ebik1_eq1.csv,1,0.7,1,1,1140089.12,502985.51,75.7,33.4,10063.1,1.5,2,1.05,1.56,0.87,1.59,1.14,90363.7,-1366.2,71294.2,4.9,-1288.5,275.33,30.6,0.018273711,1433575,4460718.9,30910.2,80.8,13.7,14.7,12.7,12,29.2,5.8,47.5,14502,1354,663,701,9,89.9,11,7.1,9.2,6.4,8.9,9.3,9.6,8.6,8.6,6.8,10.8,3.5,3.3,3.1,3.8,3.1,4.8,4.1,3.6,2.7,14502,565,-0.06,0.07,0.71,0.16,0.55,1.62,0.1,0.62,2.33,-169.35,10.53,2839.24,98.36,1026.59,6122.93,-70.99,1037.12,8962.17
IIyear.MS1_TDR0.8_ebik0_eq0.csv,1,0.8,0,0,1306278.98,336795.65,86.7,22.4,8180.7,1.47,2.39,0.63,1.52,0.94,1.54,1.16,92893.5,1163.6,73669,5.1,1086.3,315.47,20.5,0.020937811,1638372,5081316.2,20566.9,93.1,13.6,14.7,12.7,12,29,5.8,47.4,14502,1342,659,719,8.9,88.2,12.7,5.4,9.1,6.9,9,8.7,9.7,7.7,8.5,7.5,12.1,3.2,3.1,2.4,3.5,3.1,4.8,4.1,3.4,1.8,14502,565,0.36,0.8,1.07,0.19,0.44,0.42,0.55,1.24,1.49,879.72,5930.95,4327.54,125.04,811,1524.56,1004.75,6741.95,5852.1
IIyear.MS1_TDR0.8_ebik0_eq1.csv,1,0.8,0,1,1306171.24,336903.39,86.7,22.4,8288.5,1.45,1.97,0.98,1.51,0.83,1.52,1.15,93273.3,1543.4,73976.5,5.1,1393.8,315.44,20.5,0.02093582,1638372,5085675.6,20494.3,101.5,13.6,14.6,12.7,11.9,29,5.8,47.3,14502,1339,647,701,8.9,87.8,11,7,9.2,6.1,8.8,9.1,9.5,8.4,8.6,6.5,10.7,3.1,2.9,2.8,3.4,2.6,4.1,3.6,3.2,2.3,14502,565,0.08,0.24,1.37,0.38,0.83,2.35,0.45,1.08,3.72,202.55,1602.06,5564.83,243.94,1544.68,8463.82,446.49,3146.74,14028.65
IIyear.MS1_TDR0.8_ebik1_eq0.csv,1,0.8,1,0,1302998.41,340076.22,86.5,22.6,11461.3,1.72,2.66,0.87,1.79,1.11,1.82,1.32,92062.7,332.8,72678.6,5,95.9,314.67,20.7,0.020884715,1638372,5080565.2,20579.4,89,13.7,14.8,12.7,12,29.2,5.9,47.5,14502,1360,679,719,9,90.7,12.9,5.5,9.2,7,9,9,9.8,7.8,8.6,7.9,12,3.5,3.4,2.9,3.8,3.7,5.3,4.5,3.7,2.1,14502,565,0.23,0.54,1,0.18,0.46,0.38,0.41,1,1.38,577.69,4154.32,3995.22,126.17,849.12,1400.53,703.86,5003.44,5395.75
IIyear.MS1_TDR0.8_ebik1_eq1.csv,1,0.8,1,1,1303654.34,339420.29,86.5,22.5,10805.4,1.68,2.23,1.18,1.75,0.95,1.76,1.34,92011.9,282,72648,5,65.3,314.83,20.7,0.020895334,1638372,5079130.6,20603.3,87.4,13.7,14.7,12.8,12,29,5.8,47.5,14502,1354,663,701,9,89.9,11,7.1,9.2,6.5,8.9,9.5,9.6,8.4,8.7,6.8,10.7,3.5,3.3,3.2,3.8,3.2,4.8,4.1,3.5,2.7,14502,565,0.08,0.19,1.03,0.31,0.65,1.61,0.39,0.84,2.64,203.64,1321.68,4092.31,200.55,1199.82,5619.07,404.19,2521.5,9711.37
IIyear.MS1_TDR0.9_ebik0_eq0.csv,1,0.9,0,0,1470206.01,172868.62,97.6,11.5,8561.2,1.6,2.62,0.67,1.65,1.04,1.67,1.3,94475,2745.1,74979.9,5.2,2397.2,355.05,10.5,0.023564744,1843168,5702719.6,10210.2,104.9,13.6,14.7,12.7,12,29,5.8,47.4,14502,1325,643,719,8.8,85.8,12.6,5.3,9,6.7,8.8,8.6,9.7,7.5,8.3,7.6,11.7,3.1,3,2.4,3.4,3,4.7,4,3.4,1.7,14502,565,0.58,0.95,1.06,0.26,0.45,0.33,0.84,1.4,1.38,1440.12,7340.88,4369.02,172.71,829.62,1184.82,1612.83,8170.5,5553.84
IIyear.MS1_TDR0.9_ebik0_eq1.csv,1,0.9,0,1,1470667.37,172407.26,97.6,11.4,8099.8,1.55,2.16,1,1.61,0.88,1.61,1.28,94348.7,2618.8,74875,5.2,2292.3,355.17,10.5,0.023572709,1843168,5703738.3,10193.2,107.3,13.6,14.6,12.7,12,29,5.8,47.4,14502,1317,624,701,8.7,84.7,10.8,6.9,9,6.1,8.7,8.8,9.5,8.2,8.4,6.1,10.5,3,2.8,2.7,3.3,2.5,4.2,3.6,3.1,2.3,14502,565,0.16,0.37,1.36,0.37,0.75,2.55,0.54,1.12,3.91,410.91,2458.24,5568.87,242.25,1387.95,9560.69,653.17,3846.19,15129.56
IIyear.MS1_TDR0.9_ebik1_eq0.csv,1,0.9,1,0,1467335.69,175738.94,97.4,11.7,11431.5,1.85,2.84,0.95,1.9,1.27,1.96,1.38,93339.4,1609.5,73737.5,5.1,1154.8,354.36,10.7,0.023518949,1843168,5698917.8,10273.6,96,13.7,14.8,12.7,12,29.2,5.8,47.6,14502,1370,688,719,9.1,92.1,13,5.5,9.3,7.1,9.1,9.1,9.9,7.8,8.7,7.9,12.3,3.4,3.3,2.7,3.8,3.6,5.1,4.5,3.7,2,14502,565,0.38,0.68,1.05,0.23,0.51,0.49,0.62,1.19,1.53,962.23,4991,4329.37,152.94,939.91,1597.12,1115.17,5930.9,5926.49
IIyear.MS1_TDR0.9_ebik1_eq1.csv,1,0.9,1,1,1467985.52,175089.11,97.4,11.6,10781.6,1.77,2.36,1.23,1.85,0.98,1.85,1.4,93183.7,1453.8,73625.9,5.1,1043.2,354.52,10.7,0.023529568,1843168,5697782.4,10292.5,94.8,13.7,14.7,12.7,12,29.1,5.8,47.4,14502,1350,659,701,9,89.3,11,7.1,9.2,6.4,8.9,9.3,9.6,8.4,8.6,6.9,10.6,3.4,3.2,3.1,3.7,3,4.8,4,3.5,2.6,14502,565,0.1,0.33,1.11,0.32,0.69,1.9,0.41,1.02,3.02,254.03,2427.56,4637.91,208.88,1277.83,6721.49,462.91,3705.39,11359.41
IIyear.MS1_TDR1_ebik0_eq0.csv,1,1,0,0,1634322.55,8752.08,108.5,0.6,8752.1,1.72,2.83,0.71,1.78,1.1,1.79,1.4,95711,3981.1,76018.3,5.2,3435.6,394.69,0.5,0.026195659,2047965,6320333,-83.4,108.9,13.6,14.7,12.7,12,29.1,5.8,47.4,14502,1332,650,719,8.8,86.8,12.7,5.4,9,7.1,8.9,8.6,9.7,7.6,8.4,7.3,11.8,3.1,3,2.4,3.4,3.2,4.6,4.1,3.3,1.7,14502,565,0.65,1.05,1.21,0.3,0.51,0.33,0.95,1.56,1.54,1599.2,7982.21,5059.4,203.07,942.56,1132.63,1802.27,8924.77,6192.03
IIyear.MS1_TDR1_ebik0_eq1.csv,1,1,0,1,1634318.46,8756.17,108.5,0.6,8756.2,1.72,2.38,1.11,1.79,1.02,1.78,1.44,96118.6,4388.7,76359.2,5.3,3776.5,394.69,0.5,0.026195659,2047965,6323269,-132.3,114,13.6,14.6,12.7,12,29.2,5.8,47.3,14502,1337,646,701,8.9,87.5,10.9,7.1,9.1,6.3,8.8,9.2,9.6,8.4,8.5,6.7,10.8,3.1,2.9,2.8,3.3,2.8,4.2,3.7,3.2,2.3,14502,565,0.27,0.42,1.84,0.5,0.94,2.46,0.77,1.36,4.3,679.7,2840.3,7579.91,316.68,1741.5,8744.26,996.37,4581.8,16324.16
IIyear.MS1_TDR1_ebik1_eq0.csv,1,1,1,0,1630917.83,12156.8,108.2,0.8,12156.8,2.01,3.11,1.01,2.08,1.26,2.11,1.55,94820.3,3090.4,74955.9,5.2,2373.2,393.87,0.7,0.026141236,2047965,6317050,-28.6,102.2,13.7,14.7,12.7,12,29.2,5.8,47.6,14502,1362,680,719,9,91,12.9,5.5,9.2,7.1,9.1,8.9,9.9,7.7,8.6,8,12.1,3.4,3.3,2.8,3.8,3.6,4.9,4.5,3.6,2,14502,565,0.45,0.83,1.36,0.37,0.52,0.5,0.82,1.35,1.86,1150.16,6297.34,5567.71,235.03,960.82,1598.96,1385.19,7258.16,7166.68
IIyear.MS1_TDR1_ebik1_eq1.csv,1,1,1,1,1631844.12,11230.51,108.3,0.7,11230.5,1.91,2.57,1.31,1.98,1.21,1.99,1.58,94421.4,2691.5,74642.6,5.1,2059.9,394.09,0.7,0.026155837,2047965,6315680,-5.8,100.5,13.6,14.6,12.7,12,29.2,5.8,47.5,14502,1345,654,701,8.9,88.6,10.9,7.1,9.2,6.3,8.8,9.4,9.6,8.4,8.6,6.7,10.7,3.3,3.2,3.1,3.6,2.9,4.4,3.9,3.4,2.7,14502,565,0.21,0.35,1.38,0.36,0.76,2.18,0.57,1.11,3.56,518.38,2550.33,5623.69,231.38,1404.61,7935.56,749.76,3954.94,13559.26
IIyear.MS16_TDR0.7_ebik0_eq0.csv,16,0.7,0,0,1084477.5,558597.13,72,37.1,65674.7,5.93,8.98,3.16,6.03,4.99,6.57,3.17,120208,28478.1,97644.9,6.7,25062.2,261.9,34,0.017382359,1433575,4552281.2,29384.2,89.5,14,15.2,13,12.4,29.5,6,48.5,14502,6032,5637,6172,40,746,51.4,29.7,40,39.8,41.2,35.2,41.8,37.6,39.4,34.9,46.3,12.9,12.5,11.4,13.8,13.3,16.1,14.6,14.4,9,14502,565,4.89,7.76,13.38,3.36,4.56,4.87,8.25,12.32,18.25,12141.44,63718.48,54325.86,2069.35,8340.64,16212.1,14210.79,72059.12,70537.96
IIyear.MS16_TDR0.7_ebik0_eq1.csv,16,0.7,0,1,1080568.69,562505.94,71.7,37.3,69583.6,6.15,6.7,5.66,6.31,4.63,6.8,3.36,123938.5,32208.6,100826,7,28243.3,260.96,34.2,0.017319971,1433575,4576348.6,28983,93.2,14.2,15.1,13.3,12.5,29.8,6.1,48.9,14502,6415,5979,6489,42.6,799.7,43.4,41.8,42.8,40.7,43.3,39.5,42.8,42.7,42.7,36.5,45,13.5,12.6,13.5,14.5,13.7,14.8,14.1,13.4,13,14502,565,2.94,4.81,15.66,5.21,6.8,17.19,8.16,11.61,32.85,7328.84,39516.33,63575.93,3241.67,12462.18,56696.43,10570.51,51978.5,120272.37
IIyear.MS16_TDR0.7_ebik1_eq0.csv,16,0.7,1,0,1061498.02,581576.61,70.5,38.6,88654.2,7.84,10.48,5.44,7.96,6.67,8.72,4.04,112366,20636.1,88862.7,6.1,16280,256.35,35.4,0.017014004,1433575,4523527,29863.4,80,14.4,15.6,13.3,12.7,30.3,6.2,49.7,14502,6265,5887,6172,41.6,778.7,52.5,31.6,41.5,42,42.6,37.2,43.6,38.6,41,36.9,48.2,16.7,16,15.4,17.8,17.7,19.8,18.6,18.3,12.3,14502,565,3.6,6.03,11.38,3.56,4.64,5.35,7.15,10.66,16.73,8898.64,49900.24,46110.43,2186.4,8495.59,18345.24,11085.04,58395.84,64455.67
IIyear.MS16_TDR0.7_ebik1_eq1.csv,16,0.7,1,1,1059185.06,583889.57,70.3,38.8,90967.2,7.94,8.67,7.29,8.12,6.2,8.79,4.29,112798.6,21068.7,89231.5,6.2,16648.8,255.79,35.5,0.016976837,1433575,4523042,29871.5,79.7,14.4,15.2,13.6,12.7,30,6.1,49.8,14502,6618,6193,6489,43.9,828.2,44.8,43.1,44.1,41.9,44.5,41.6,43.8,44.3,44.1,39.7,45.8,17.4,16.1,17.6,18.6,18.1,18.5,17.9,17.2,17.1,14502,565,2.56,4.29,12.13,4.06,5.73,13.11,6.62,10.02,25.24,6310.36,35051.55,49118.63,2528.23,10509.29,43337.53,8838.59,45560.84,92456.16
IIyear.MS16_TDR0.8_ebik0_eq0.csv,16,0.8,0,0,1245342.72,397731.91,82.7,26.4,69117,6.29,9.52,3.35,6.38,5.42,6.95,3.42,126092.2,34362.3,102462.2,7.1,29879.5,300.75,24.2,0.019960842,1638372,5155435.6,19331.6,96.5,14.1,15.2,13,12.4,29.8,6,48.6,14502,6005,5612,6172,39.9,742.2,51,29.8,39.9,39.4,41.2,34.2,42.2,37.1,39.3,33.6,44.8,12.8,12.4,11.6,13.8,13.2,15.5,14.6,14.4,8.7,14502,565,5.12,8.66,13.9,3.73,4.86,5.35,8.85,13.52,19.26,12641.62,71083.67,56447.32,2316.47,8913.15,17903.81,14958.09,79996.82,74351.13
IIyear.MS16_TDR0.8_ebik0_eq1.csv,16,0.8,0,1,1241045.19,402029.44,82.4,26.7,73414.5,6.61,7.14,6.13,6.77,5.06,7.26,3.8,131194.9,39465,106788,7.4,34205.3,299.71,24.5,0.019891817,1638372,5184400.8,18848.8,101.2,14.2,15,13.4,12.5,30,6.1,48.9,14502,6415,5975,6489,42.6,799.7,43.3,41.9,42.7,41.1,43.3,39.6,42.7,42.9,42.8,36.8,43.8,13.6,12.6,13.5,14.7,14.4,14.8,14.1,13.6,13.1,14502,565,3.05,5.37,17.4,6,7.44,19.33,9.06,12.81,36.73,7459.13,44066.46,70273.25,3748.9,13648.7,64495.89,11208.03,57715.16,134769.14
IIyear.MS16_TDR0.8_ebik1_eq0.csv,16,0.8,1,0,1218788.43,424286.2,80.9,28.2,95671.3,8.49,11.38,5.86,8.64,7.04,9.42,4.47,118919.4,27189.5,94054.5,6.5,21471.8,294.34,25.8,0.019535409,1638372,5138151.2,19619.7,89.6,14.2,15.4,13.1,12.5,30.2,6.2,48.8,14502,6243,5866,6172,41.4,775.6,52.6,31.3,41.4,41.4,42.5,36.8,43.3,38.6,41,36.4,47.1,16.3,15.6,14.9,17.5,17.8,19.2,18.3,17.8,12,14502,565,3.94,6.53,12.57,4.05,4.99,5.95,7.99,11.52,18.52,9762.09,53558.69,51148.64,2528.14,9131.09,20714.38,12290.23,62689.77,71863.02
IIyear.MS16_TDR0.8_ebik1_eq1.csv,16,0.8,1,1,1219388.36,423686.27,80.9,28.1,95071.3,8.48,9.39,7.65,8.64,6.88,9.32,4.81,118499.7,26769.8,93770.8,6.5,21188.1,294.48,25.8,0.0195447,1638372,5123472,19864.3,87.2,14.2,15,13.4,12.4,30.3,6,49.2,14502,6579,6151,6489,43.7,822.7,44.7,42.7,43.8,42.2,44.3,41.1,43.9,43.7,43.8,38.3,46,16.9,15.8,16.9,18.1,17.9,18.1,17.5,16.8,16.5,14502,565,2.79,4.75,13.47,4.64,5.99,13.28,7.43,10.74,26.75,6890.39,39052.74,54866.58,2901.31,10980.2,44410.51,9791.71,50032.95,99277.09
IIyear.MS16_TDR0.9_ebik0_eq0.csv,16,0.9,0,0,1407222.09,235852.54,93.4,15.7,71545.1,6.59,10.04,3.45,6.69,5.59,7.25,3.71,131903.8,40173.9,107186.4,7.4,34603.7,339.84,14.4,0.022555253,1843168,5770899.5,9073.9,106.3,14.1,15.2,13,12.3,30,6.1,48.4,14502,5998,5601,6172,39.8,741.2,51.2,29.4,39.8,40,41.1,34.2,42,37.1,39.2,34,45,12.4,11.8,11.1,13.4,13.2,15.2,14.1,13.8,8.4,14502,565,5.78,8.81,14.88,4.14,5.18,4.95,9.92,13.99,19.83,14249.76,72748.1,60336.32,2581.64,9489.96,15491.26,16831.4,82238.05,75827.58
IIyear.MS16_TDR0.9_ebik0_eq1.csv,16,0.9,0,1,1403143.91,239930.72,93.1,15.9,75623.3,6.9,7.43,6.43,7.07,5.29,7.58,4,136793,45063.1,111350.4,7.7,38767.7,338.86,14.6,0.02249021,1843168,5796712.7,8643.6,110.6,14,15,13.2,12.4,29.6,6,48.7,14502,6357,5916,6489,42.2,791.6,43,41.5,42.4,40,43,38.8,42.4,42.5,42.3,37,43.4,13.1,12.1,13.1,14.1,13.9,14.4,13.7,13,12.5,14502,565,3.28,5.66,17.63,6.39,7.77,19.58,9.67,13.43,37.22,8108.96,46362.94,71765.47,3997.36,14246.96,65649.95,12106.33,60609.9,137415.42
